1	737817936505.0	4.7255	5.05247380146665	10.9844
1	1250579511843.0	7.661	6.893874834635949	11.5287
1	1377575724493.0	7.8003	-6.804641965147685	10.912
1	928720927951.0	5.4933	6.976172950496151	11.3798
1	1305162499258.0	7.1816	0.22409170510369059	11.1993
1	852508223937.0	4.7372000000000005	-6.475200623698251	10.5363
0	889566535220.0	5.157800000000001	-5.227875067232368	10.2118
1	786791008740.0	4.696400000000001	-5.4889962030449375	9.8055
1	823537392221.0	5.485399999999999	4.001962929300085	10.0285
1	610385048384.0	4.1274999999999995	-1.669613179678564	9.9389
1	615120708028.0	4.2453	-5.107236941307958	9.6202
2	1302837159874.0	8.5021	17.913632112750587	11.0048
2	1739278435331.0	10.2542	6.497547317586694	11.4911
1	1329706740843.0	7.5354	-0.5044881018221092	11.2899
1	1508941497048.0	8.726099999999999	-6.667497092574159	10.5101
1	954280700473.0	5.542300000000001	-1.9148461193475352	10.0329
1	1491106820340.0	8.407900000000001	6.501843251313888	10.4946
1	1021665440572.0	6.3933	-15.568713633151287	9.0465
1	1387045899493.0	8.044399999999998	-0.34617217998953453	9.0578
1	1474134884335.0	7.8199	5.512441513327948	9.1139
1	1701308383980.0	9.1039	4.111093344166372	9.4067
1	1411460194469.0	7.334	-1.4661045056593158	8.9673
1	1348555454353.0	6.9315	2.7478411504652245	9.2222
1	1282214882529.0	6.5219	-4.465785192279947	8.9217
1	1059754010511.0	5.401000000000002	-5.4753037090573216	8.4766
1	1262193554585.0	6.5353	-1.0660400917160362	8.4623
1	1264032254757.0	7.0284	-1.4991479923321727	8.2348
1	1172590906130.0	6.256799999999999	0.5755938694640417	8.0989
1	800580601579.0	4.5074	-0.10168349887592631	8.1622
1	818299290770.0	4.388000000000001	0.40130509945910386	8.26
1	1568007902795.0	8.7357	8.550711785685605	8.8504
1	1812571194446.0	9.787600000000001	-0.5090520118915087	8.5487
1	2208334005342.0	11.7707	4.81981039966437	8.8759
2	1951336583945.0	10.818099999999998	2.3393423386813827	8.9237
2	3627741619075.0	19.4596	11.97986704274765	9.9933
2	10016975627958.0	43.2019	25.807501302148705	12.9101
2	7003939966871.0	26.2506	-2.8105062533516523	12.6329
1	3487824463277.0	12.8883	4.031370927588296	12.981
2	8733484946315.0	31.131000000000004	13.388805497470791	14.6991
2	13597587196728.0	43.145700000000005	17.246280365047028	17.0399
1	12110737565875.0	34.64349999999999	1.9146354249343966	16.834
0	14354494689537.0	41.624300000000005	-7.598520831865785	16.5523
0	12166460560816.0	40.94989999999999	-14.67244918709546	14.1498
0	6542992652257.0	22.8192	-11.794573389630159	12.0981
1	3493767794350.0	13.4914	-4.859250127111359	11.5963
1	3722381175148.0	12.774599999999998	10.33833055334188	13.0007
2	5852576451685.0	18.3988	0.9149031991024126	13.096
0	4535081044751.0	13.947400000000002	4.615072256650521	13.6746
0	2647189141269.0	10.095900000000002	-21.0376175618326	11.0275
1	1681359748025.0	7.0081	-2.3293108948259644	10.7828
1	3268458384850.0	12.561900000000003	11.837541398395368	11.8915
1	2257641432728.0	8.432400000000001	-1.9061878328432202	11.9365
1	1719464428149.0	6.4434000000000005	0.4059466188765182	11.987
1	2046811350865.0	6.8086	-0.49340605594505593	11.984
